label,mount,move,posid,direction,speed,motor,angle,xpix,ypix,peaks,fwhm
xy60-20230307-191120,0,20230307-191810,4852,ccw,cruise,phi,-2.2562088555555566,1998.8513977060643,755.5589910964824,71389.9340,3.2390
xy60-20230307-191120,0,20230307-191823,4852,ccw,cruise,phi,31.810490824444443,1995.7706849593592,792.4896394226072,71747.1011,3.2725
xy60-20230307-191120,0,20230307-191836,4852,ccw,cruise,phi,25.121037974444445,1995.8934569987996,831.7388267485667,72318.3844,3.3217
xy60-20230307-191120,0,20230307-191849,4852,ccw,cruise,phi,19.063860834444444,1994.8142289251355,867.9308278972185,72218.7349,3.3128
xy60-20230307-191120,0,20230307-191902,4852,ccw,cruise,phi,-3.9289997655555564,1996.1689950109362,908.2701912476915,73616.9074,3.3243
xy60-20230307-191120,0,20230307-191915,4852,cw,cruise,phi,20.674915154444445,1987.2123726659133,947.872515274915,73570.3390,3.3179
xy60-20230307-191120,0,20230307-191928,4852,cw,cruise,phi,25.177579954444443,1988.3303736218884,986.2380350804758,74704.9972,3.3624
xy60-20230307-191120,0,20230307-191940,4852,cw,cruise,phi,30.160905424444444,1991.668248771963,1022.6541663463872,73568.7883,3.3447
xy60-20230307-191120,0,20230307-191953,4852,cw,cruise,phi,7.911334324444443,2037.8223211422528,756.7910875505472,71818.9700,3.2473
xy60-20230307-191120,0,20230307-192006,4852,ccw,cruise,phi,32.035822654444445,2034.3574290105362,792.5400527901838,73125.3291,3.2153
xy60-20230307-191120,0,20230307-192019,4852,ccw,cruise,phi,21.733378784444444,2034.6575963482194,832.3334620431626,72572.8943,3.2753
xy60-20230307-191120,0,20230307-192032,4852,ccw,cruise,phi,11.030769984444444,2034.6141004521405,870.0488904370017,72622.9981,3.3162
xy60-20230307-191120,0,20230307-192046,4852,ccw,cruise,phi,-3.9258025255555564,2033.8544465338784,909.4591012024349,72956.7425,3.3165
xy60-20230307-191120,0,20230307-192059,4852,cw,cruise,phi,12.734170644444443,2030.9611321103653,949.0565824710536,72774.4748,3.2926
xy60-20230307-191120,0,20230307-192113,4852,cw,cruise,phi,21.719209824444444,2029.7827868316624,987.7222852679951,72719.2605,3.3089
xy60-20230307-191120,0,20230307-192126,4852,cw,cruise,phi,30.282433974444437,2026.6627266089574,1024.9750571730897,77773.0595,3.5413
xy60-20230307-191120,0,20230307-192140,4852,cw,cruise,phi,25.026974464444443,2076.073843871569,758.8732127127774,71167.1948,3.2391
xy60-20230307-191120,0,20230307-192155,4852,ccw,cruise,phi,38.276695474444445,2072.59685417196,792.9689689447877,71924.5931,3.2597
xy60-20230307-191120,0,20230307-192209,4852,ccw,cruise,phi,20.035802554444444,2073.1009114324906,833.6500992051886,72277.2365,3.2509
xy60-20230307-191120,0,20230307-192223,4852,ccw,cruise,phi,7.718761274444443,2072.527849145954,871.9097792450804,72180.0185,3.3072
xy60-20230307-191120,0,20230307-192236,4852,ccw,cruise,phi,-3.9664180655555565,2071.4584933037786,910.6869850575388,73476.5295,3.2871
xy60-20230307-191120,0,20230307-192249,4852,cw,cruise,phi,9.384636024444443,2069.6491141312868,949.7594447244715,72989.0953,3.2916
xy60-20230307-191120,0,20230307-192302,4852,cw,cruise,phi,19.932127934444445,2071.359986496217,985.8903522297163,72742.7916,3.3176
xy60-20230307-191120,0,20230307-192314,4852,cw,cruise,phi,36.67931837444444,2064.609562405791,1026.3553694283771,75853.6431,3.5755
xy60-20230307-191120,0,20230307-192325,4852,ccw,cruise,phi,-2.4433720255555564,2111.482757679505,795.7668208371499,71883.0381,3.2441
xy60-20230307-191120,0,20230307-192339,4852,ccw,cruise,phi,26.40515444444444,2110.9855254459612,831.8384516758657,72766.9305,3.2560
xy60-20230307-191120,0,20230307-192352,4852,ccw,cruise,phi,9.358065574444444,2110.1950933645,873.0990318812959,72772.8868,3.2530
xy60-20230307-191120,0,20230307-192405,4852,cw,cruise,theta,12.654922074444443,2109.0920091967773,911.6749914468624,71953.5403,3.2703
xy60-20230307-191120,0,20230307-192414,4852,cw,cruise,phi,9.594247324444444,2107.5504509773646,950.7853667031511,73381.4715,3.2676
xy60-20230307-191120,0,20230307-192427,4852,cw,cruise,phi,26.332390914444442,2104.727846054176,990.7178405940648,72809.4474,3.2831
getpic-20230307-202329,0,20230307-202331,4852,cw,cruise,theta,0,2104.6578934123127,990.6688413521781,72877.5151,3.2834
getpic-20230307-202414,0,20230307-202417,4852,cw,cruise,theta,0,2084.6327274595847,1020.6150032492382,17971.8325,6.3154
getpic-20230307-202428,0,20230307-202431,4852,cw,cruise,theta,0,2071.7198165618483,1031.1650837647164,73007.7109,3.3181
getpic-20230307-202646,0,20230307-202648,4852,cw,cruise,theta,0,2106.0472595442716,986.9732652289208,78977.0484,3.5708
getpic-20230307-202729,0,20230307-202731,4852,cw,cruise,theta,0,2140.530013760069,939.9900206701803,78071.7480,3.5446
getpic-20230307-202842,0,20230307-202844,4852,cw,cruise,theta,0,1812.0565240514782,847.9334416504245,74036.2512,3.4354
getpic-20230307-202928,0,20230307-202931,4852,cw,cruise,theta,0,1812.0634806491805,847.9381895670937,73240.9659,3.4603
getpic-20230307-202954,0,20230307-202956,4852,cw,cruise,theta,0,1814.2758674212496,937.4993878293437,74336.6591,3.5436
getpic-20230307-203136,0,20230307-203139,4852,cw,cruise,theta,0,1814.249859445066,937.3867981084588,74622.3728,3.5547
getpic-20230307-203317,0,20230307-203319,4852,cw,cruise,theta,0,1981.522245887009,890.7893402068366,72019.4351,3.3231
arcth30-20230307-203342,0,20230307-203344,4852,cw,cruise,phi,180,1812.6277746534365,931.7042288834408,74822.9801,3.5804
arcth30-20230307-203342,0,20230307-203354,4852,cw,cruise,theta,30,1814.9787690573316,837.4046508042683,77131.8275,3.5453
arcth30-20230307-203342,0,20230307-203404,4852,cw,cruise,theta,30,1871.1232396872767,755.360135281874,71372.2306,3.3052
arcth30-20230307-203342,0,20230307-203414,4852,cw,cruise,theta,30,1963.6967675282963,718.5098770396094,71698.7442,3.2173
arcth30-20230307-203342,0,20230307-203424,4852,cw,cruise,theta,30,2061.2182452547954,739.7277466354964,72567.1643,3.2058
arcth30-20230307-203342,0,20230307-203434,4852,cw,cruise,theta,30,2130.2406433910423,811.9251939314851,72642.6119,3.2246
arcth30-20230307-203342,0,20230307-203444,4852,cw,cruise,theta,30,2147.0866979549915,910.2224041830173,72422.0157,3.2647
arcth30-20230307-203342,0,20230307-203454,4852,cw,cruise,theta,30,2106.0476916282446,1001.2324939148006,75961.2836,3.3612
arcth30-20230307-203342,0,20230307-203504,4852,cw,cruise,theta,30,2020.943814576958,1053.806308087677,72382.7583,3.3314
arcth30-20230307-203342,0,20230307-203514,4852,cw,cruise,theta,30,1921.2048619353643,1049.7033145409694,74738.5106,3.4099
arcth30-20230307-203342,0,20230307-203524,4852,cw,cruise,theta,30,1840.997578058837,990.648444102415,77480.7186,3.6051
arcth30-20230307-203342,0,20230307-203534,4852,cw,cruise,theta,30,1807.376631737386,896.6456701641451,75160.6663,3.6091
arcth30-20230307-203342,0,20230307-203544,4852,ccw,cruise,theta,30,1838.0403437227842,986.5290250846718,76553.8060,3.5407
arcth30-20230307-203342,0,20230307-203554,4852,ccw,cruise,theta,30,1916.8890827753507,1048.0988287097668,79823.8401,3.6782
arcth30-20230307-203342,0,20230307-203604,4852,ccw,cruise,theta,30,2015.9970177207679,1054.9840703516543,75706.6947,3.3177
arcth30-20230307-203342,0,20230307-203614,4852,ccw,cruise,theta,30,2102.549279247989,1005.0753141119958,71747.8609,3.2955
arcth30-20230307-203342,0,20230307-203624,4852,ccw,cruise,theta,30,2146.2796530395754,915.0324690040253,78530.3885,3.5064
arcth30-20230307-203342,0,20230307-203634,4852,ccw,cruise,theta,30,2132.4901423548954,816.7636757024676,72377.8373,3.2282
arcth30-20230307-203342,0,20230307-203644,4852,ccw,cruise,theta,30,2065.6757664644247,742.4416088098297,72803.0018,3.2222
arcth30-20230307-203342,0,20230307-203654,4852,ccw,cruise,theta,30,1968.9753494309243,718.260402256722,71805.7146,3.2579
arcth30-20230307-203342,0,20230307-203704,4852,ccw,cruise,theta,30,1875.1789108673333,752.3167428059811,71557.1467,3.3049
arcth30-20230307-203342,0,20230307-203714,4852,ccw,cruise,theta,30,1816.664733404457,832.5439205467226,73214.8891,3.4252
arcth30-20230307-203342,0,20230307-203724,4852,ccw,cruise,theta,30,1812.5505746411027,930.9880116408401,75498.4164,3.5225
arcth30-20230307-203342,0,20230307-203733,4852,ccw,cruise,phi,180,1981.5354379377798,890.6759603830101,73052.3417,3.3148
arcphi15-20230307-203757,0,20230307-203800,4852,cw,cruise,phi,0,1981.5260835308852,890.6782840214181,73179.5794,3.3173
arcphi15-20230307-203757,0,20230307-203810,4852,cw,cruise,phi,15,1984.3338420343446,916.9640601757727,72927.0626,3.3216
arcphi15-20230307-203757,0,20230307-203819,4852,cw,cruise,phi,15,1978.2677924141149,944.8890032330015,73143.9051,3.3351
arcphi15-20230307-203757,0,20230307-203828,4852,cw,cruise,phi,15,1963.4334947901575,969.2903658709596,74164.2869,3.3763
arcphi15-20230307-203757,0,20230307-203836,4852,cw,cruise,phi,15,1941.3468312912357,987.6088024576649,73172.3619,3.3470
arcphi15-20230307-203757,0,20230307-203846,4852,cw,cruise,phi,15,1914.5084006901923,997.7148544922114,73545.7993,3.3788
arcphi15-20230307-203757,0,20230307-203854,4852,cw,cruise,phi,15,1885.9407652816678,998.6018817387692,74789.7603,3.4535
arcphi15-20230307-203757,0,20230307-203904,4852,cw,cruise,phi,15,1858.4617035900953,990.0951800825812,76180.4494,3.4795
arcphi15-20230307-203757,0,20230307-203914,4852,cw,cruise,phi,15,1835.3276738215188,973.185914020677,79332.6773,3.8104
arcphi15-20230307-203757,0,20230307-203924,4852,cw,cruise,phi,15,1818.9405741396122,949.6693956821507,76725.2023,3.5515
arcphi15-20230307-203757,0,20230307-203932,4852,cw,cruise,phi,15,1811.8188294760503,928.5524271334333,75379.7982,3.5936
arcphi15-20230307-203757,0,20230307-203941,4852,cw,cruise,phi,15,1811.6833805849985,928.5109946447207,74710.6869,3.6023
arcphi15-20230307-203757,0,20230307-203950,4852,ccw,cruise,phi,15,1820.8557808752073,953.4277720712101,75782.3548,3.5683
arcphi15-20230307-203757,0,20230307-203959,4852,ccw,cruise,phi,15,1838.4067840613886,976.1367772719794,75957.8844,3.5451
arcphi15-20230307-203757,0,20230307-204008,4852,ccw,cruise,phi,15,1862.2228240858994,991.8441348848037,79724.2556,3.7737
arcphi15-20230307-203757,0,20230307-204017,4852,ccw,cruise,phi,15,1890.0846785555323,999.0237010959687,76817.6210,3.4830
arcphi15-20230307-203757,0,20230307-204025,4852,ccw,cruise,phi,15,1918.6561363904405,996.7813949777668,74555.9879,3.4070
arcphi15-20230307-203757,0,20230307-204034,4852,ccw,cruise,phi,15,1944.9489454114366,985.4199907718211,74748.4041,3.4342
arcphi15-20230307-203757,0,20230307-204043,4852,ccw,cruise,phi,15,1966.0923019806,966.0704263712089,71927.0852,3.3446
arcphi15-20230307-203757,0,20230307-204053,4852,ccw,cruise,phi,15,1979.7229291118115,941.057188586673,72918.0397,3.3358
arcphi15-20230307-203757,0,20230307-204101,4852,ccw,cruise,phi,15,1984.4453418193316,912.8786996266692,72834.9951,3.3235
arcphi15-20230307-203757,0,20230307-204110,4852,ccw,cruise,phi,15,1979.7047369499683,884.6374915215642,72659.9889,3.3296
arcphi15-20230307-203757,0,20230307-204119,4852,ccw,cruise,phi,15,1978.3474636277165,881.0411651652689,72577.8890,3.3253
xy60-20230307-204306,0,20230307-204315,4852,cw,cruise,phi,136.33912523444448,1857.4589137029905,989.7302181447996,74840.3235,3.5016
xy60-20230307-204306,0,20230307-204329,4852,ccw,cruise,phi,15.963721974444443,1884.218621649242,998.5377530814404,74613.2225,3.4978
xy60-20230307-204306,0,20230307-204343,4852,ccw,cruise,phi,9.073692964444444,1904.166058248158,999.5064004984952,74857.9594,3.4364
xy60-20230307-204306,0,20230307-204356,4852,ccw,cruise,phi,-3.9717833655555563,1904.1285003072023,999.470969674496,75119.3057,3.4359
xy60-20230307-204306,0,20230307-204410,4852,cw,cruise,phi,9.577461244444443,1885.6766312398568,998.847055661679,74407.0756,3.4547
xy60-20230307-204306,0,20230307-204424,4852,cw,cruise,phi,26.316355824444443,1843.8780394318192,981.0722929971632,78503.8808,3.6091
xy60-20230307-204306,0,20230307-204438,4852,ccw,cruise,phi,-2.101351735555556,1843.8578832266764,981.048529282375,78652.6486,3.6292
xy60-20230307-204306,0,20230307-204452,4852,ccw,cruise,phi,38.59497532444444,1902.2340356983316,999.5636160427614,74438.1704,3.4482
xy60-20230307-204306,0,20230307-204506,4852,ccw,cruise,phi,19.71032147444444,1936.6813616092277,990.5226064931733,73320.6384,3.4095
xy60-20230307-204306,0,20230307-204518,4852,ccw,cruise,phi,7.722487364444444,1951.5742575543957,981.0062354911909,72527.1036,3.3532
xy60-20230307-204306,0,20230307-204531,4852,ccw,cruise,phi,-3.9680949555555567,1951.8109048251558,981.0819092336822,73045.6998,3.3556
xy60-20230307-204306,0,20230307-204544,4852,cw,cruise,phi,9.393537964444445,1936.406768699317,990.7077901931355,73366.9519,3.3620
xy60-20230307-204306,0,20230307-204557,4852,cw,cruise,phi,19.931990204444443,1901.516200745606,999.6929650420533,73686.4955,3.4028
xy60-20230307-204306,0,20230307-204609,4852,cw,cruise,phi,36.70175544444444,1843.9666008572128,981.1920746948474,78715.8133,3.5906
xy60-20230307-204306,0,20230307-204622,4852,ccw,cruise,phi,26.798723694444444,1884.3247752051175,998.6648057737095,74573.0111,3.5012
xy60-20230307-204306,0,20230307-204635,4852,ccw,cruise,phi,31.57275948444444,1936.83524876295,990.4660304929067,73724.8560,3.3996
xy60-20230307-204306,0,20230307-204648,4852,ccw,cruise,phi,20.27728261444444,1965.2967724620075,967.563720786012,72736.1431,3.3125
xy60-20230307-204306,0,20230307-204700,4852,ccw,cruise,phi,11.020975534444442,1977.109530546545,948.1992543181339,72805.1083,3.3182
xy60-20230307-204306,0,20230307-204713,4852,ccw,cruise,theta,285.2623658144444,1977.1520954009447,948.2009285443099,73613.2319,3.3078
xy60-20230307-204306,0,20230307-204723,4852,cw,cruise,phi,12.802214624444442,1964.9203166449722,968.0110436435741,73230.7876,3.3290
xy60-20230307-204306,0,20230307-204735,4852,cw,cruise,phi,21.673790604444445,1934.505743621892,991.62459705155,72923.7626,3.3474
xy60-20230307-204306,0,20230307-204748,4852,cw,cruise,phi,30.318385424444443,1883.6278509473757,998.6287879805325,73815.6506,3.4544
xy60-20230307-204306,0,20230307-204801,4852,ccw,cruise,phi,9.646838464444443,1902.118125758406,999.5933671212271,74635.0704,3.4544
xy60-20230307-204306,0,20230307-204814,4852,ccw,cruise,phi,31.422199774444444,1951.5598137261343,981.0932442813454,72393.3593,3.3454
xy60-20230307-204306,0,20230307-204827,4852,ccw,cruise,phi,23.747789944444442,1977.1180669358364,948.1775721465185,73714.8249,3.2938
xy60-20230307-204306,0,20230307-204840,4852,ccw,cruise,phi,18.947457714444443,1984.5382127511532,914.6646076531815,73625.8589,3.3499
xy60-20230307-204306,0,20230307-204853,4852,ccw,cruise,phi,-3.8594219355555563,1984.5633973843999,914.6550843997395,73312.2115,3.3273
xy60-20230307-204306,0,20230307-204906,4852,cw,cruise,phi,20.634362754444442,1976.947448967135,948.6896959315733,78846.5577,3.6007
xy60-20230307-204306,0,20230307-204918,4852,cw,cruise,phi,25.100670914444443,1949.5986287209485,982.574892569223,72998.4033,3.3377
getpic-20230308-142455,0,20230308-142505,4852,cw,cruise,theta,0,3315.1885863202597,3176.011314939128,17941.3548,11611.0802
getpic-20230308-170431,0,20230308-170434,4852,cw,cruise,theta,0,1949.6450502492141,982.3210002705426,72725.1138,3.3434
getpic-20230308-170559,0,20230308-170602,4852,cw,cruise,theta,0,1949.6454687487458,982.3131208077396,72834.5255,3.3369
getpic-20230308-183242,0,20230308-183244,4852,cw,cruise,theta,0,1926.0109735091403,994.9095855907345,73069.3941,3.3526
getpic-20230308-183310,0,20230308-183312,4852,cw,cruise,theta,0,1930.599099721022,993.2317648528525,72779.9073,3.3534
getpic-20230308-183356,0,20230308-183358,4852,cw,cruise,theta,0,1930.6413258497053,993.2483505741202,72738.5189,3.3603
getpic-20230308-183433,0,20230308-183435,4852,cw,cruise,theta,0,1930.610445237096,993.2341878921379,72724.7982,3.3520
getpic-20230308-183505,0,20230308-183508,4852,cw,cruise,theta,0,1930.584756188878,993.221588983203,72774.3163,3.3474
getpic-20230308-183545,0,20230308-183547,4852,cw,cruise,theta,0,1930.5263305900246,993.1914967019953,73110.7874,3.3597
getpic-20230308-183624,0,20230308-183626,4852,cw,cruise,theta,0,1930.5112688665893,993.1820146891208,72698.3519,3.3606
getpic-20230308-183645,0,20230308-183647,4852,cw,cruise,theta,0,1930.6378559067723,993.2481606196488,72850.9076,3.3526
getpic-20230308-183712,0,20230308-183715,4852,cw,cruise,theta,0,1900.574230351159,973.4638851300327,73718.7129,3.4634
getpic-20230308-183820,0,20230308-183822,4852,cw,cruise,theta,0,1909.905949646237,981.115567809707,75034.5926,3.4185
getpic-20230308-183939,0,20230308-183942,4852,cw,cruise,theta,0,1815.1301675922155,931.2020833412463,77807.5402,3.6142
getpic-20230308-184021,0,20230308-184023,4852,cw,cruise,theta,0,1808.0402922063085,905.7516320750674,75915.8153,3.5616
getpic-20230308-184110,0,20230308-184112,4852,cw,cruise,theta,0,1807.1791943364176,887.7808538006414,76689.7333,3.5827
getpic-20230308-184157,0,20230308-184159,4852,cw,cruise,theta,0,1807.9813035736058,898.2126040961134,76567.6201,3.5533
getpic-20230308-184246,0,20230308-184249,4852,cw,cruise,theta,0,1810.5818982872247,910.5813378894484,74221.7748,3.5895
getpic-20230308-184317,0,20230308-184319,4852,cw,cruise,theta,0,1820.0170477092151,932.0420194829121,76620.8027,3.5294
getpic-20230308-184454,0,20230308-184456,4852,cw,cruise,theta,0,1862.846227288111,967.8006754045675,77676.4097,3.5668
getpic-20230308-184652,0,20230308-184654,4852,cw,cruise,theta,0,1891.3633636257412,973.6298885624719,74052.3871,3.4783
getpic-20230309-180347,0,20230309-180350,4852,cw,cruise,theta,0,1891.3683490518151,973.6356059637013,73986.8165,3.4720
xy60-20230309-180421,0,20230309-180430,4852,cw,cruise,phi,29.968980564444443,1860.74758689904,794.3401859179475,74585.3674,3.4827
xy60-20230309-180421,0,20230309-180444,4852,ccw,cruise,phi,17.645831044444442,1856.7561946177357,831.7458716023881,75077.9740,3.4980
getpic-20230309-180628,0,20230309-180631,4852,cw,cruise,theta,0,1855.9088858938796,871.9107980112362,76579.0269,3.5135
getpic-20230309-180715,0,20230309-180718,4852,cw,cruise,theta,0,1918.0785161439997,946.4961884291309,74595.1106,3.4509
xy60-20230309-180731,0,20230309-180740,4852,cw,cruise,phi,62.20068515444444,1860.0776795292845,795.6151738827486,75230.1248,3.4853
xy60-20230309-180731,0,20230309-180752,4852,ccw,cruise,phi,17.262216164444443,1856.77674322604,831.7522164090885,75264.0496,3.5096
xy60-20230309-180731,0,20230309-180804,4852,ccw,cruise,phi,6.970993194444443,1855.9221834261477,871.9154371012447,76629.0745,3.5040
xy60-20230309-180731,0,20230309-180816,4852,ccw,cruise,phi,-3.9672804955555567,1856.0146397073036,905.909863934944,77454.5546,3.5750
xy60-20230309-180731,0,20230309-180828,4852,cw,cruise,phi,7.4400353544444435,1855.209252176926,939.8178956463504,79329.3112,3.7527
xy60-20230309-180731,0,20230309-180839,4852,cw,cruise,phi,18.202745824444445,1852.82514966138,973.2298524625032,77949.8583,3.5894
xy60-20230309-180731,0,20230309-180851,4852,ccw,cruise,phi,-2.281305115555557,1891.520817461968,764.6648863138273,73404.8190,3.3645
xy60-20230309-180731,0,20230309-180903,4852,ccw,cruise,phi,28.28454664444444,1892.2862390183427,798.2124786292126,73216.3465,3.3823
xy60-20230309-180731,0,20230309-180915,4852,ccw,cruise,phi,16.74495018444444,1891.6978766986576,835.1508268431587,75018.8779,3.4480
xy60-20230309-180731,0,20230309-180926,4852,ccw,cruise,phi,6.293719724444443,1890.6279932408713,872.0308041700333,76368.1393,3.4888
xy60-20230309-180731,0,20230309-180938,4852,ccw,cruise,phi,-3.9188367355555567,1890.8476148448956,906.0573975054091,79808.5814,3.7663
xy60-20230309-180731,0,20230309-180949,4852,cw,cruise,phi,8.114689324444443,1889.735547396106,939.7138409852519,75071.0251,3.4885
xy60-20230309-180731,0,20230309-181001,4852,cw,cruise,phi,16.840645994444444,1886.6953495227096,974.0749650991593,74493.1681,3.4474
xy60-20230309-180731,0,20230309-181013,4852,cw,cruise,phi,26.398120214444443,1886.4501447030773,1008.8400576814417,74758.8745,3.4356
xy60-20230309-180731,0,20230309-181025,4852,ccw,cruise,phi,18.504785054444444,1928.6748978689104,764.033977432125,71028.8536,3.2951
xy60-20230309-180731,0,20230309-181036,4852,ccw,cruise,phi,26.464438814444442,1923.838366681416,802.5816764320388,75330.2674,3.4381
xy60-20230309-180731,0,20230309-181049,4852,ccw,cruise,phi,17.842380264444444,1926.6517772110994,835.2123199783568,75054.8968,3.4395
xy60-20230309-180731,0,20230309-181101,4852,ccw,cruise,phi,9.827559044444444,1925.704076302981,871.3027115705746,75326.2660,3.4859
xy60-20230309-180731,0,20230309-181114,4852,ccw,cruise,theta,32.825559274444444,1925.7812497474933,905.9576152843575,75761.6690,3.4516
xy60-20230309-180731,0,20230309-181124,4852,cw,cruise,phi,11.557071064444443,1923.5268935790718,939.1770366355589,74412.2875,3.3812
xy60-20230309-180731,0,20230309-181136,4852,cw,cruise,phi,19.265859664444445,1920.832784252452,975.0919152070347,74157.7078,3.3898
xy60-20230309-180731,0,20230309-181149,4852,cw,cruise,phi,25.066635244444445,1920.837152711066,1010.1523709504248,74410.6935,3.4022
xy60-20230309-180731,0,20230309-181202,4852,ccw,cruise,phi,7.369192464444444,1964.5386686256634,764.6609747635207,72997.5740,3.2702
xy60-20230309-180731,0,20230309-181215,4852,ccw,cruise,phi,27.207532574444443,1958.1777124418359,801.9110489440168,72286.7554,3.3027
xy60-20230309-180731,0,20230309-181228,4852,ccw,cruise,phi,21.220754664444442,1959.5772401410009,836.6142637852856,74117.1116,3.4411
xy60-20230309-180731,0,20230309-181241,4852,ccw,cruise,phi,17.229941794444443,1958.519416501707,873.1940176710982,74589.0108,3.4365
xy60-20230309-180731,0,20230309-181254,4852,ccw,cruise,phi,-3.8455677255555565,1960.3969454622568,905.9848539998155,73282.6367,3.3503
xy60-20230309-180731,0,20230309-181306,4852,cw,cruise,phi,18.918300764444442,1952.9025673699152,938.1104517749378,73477.0737,3.3232
xy60-20230309-180731,0,20230309-181318,4852,cw,cruise,phi,22.634364504444445,1954.4716414025163,976.4704049486978,73022.0553,3.3228
xy60-20230309-180731,0,20230309-181331,4852,cw,cruise,phi,25.827771764444442,1951.7125740944243,1010.7900647439146,72885.0660,3.3528
xy60-20230309-180731,0,20230309-181344,4852,ccw,cruise,phi,-2.2720955455555565,1996.9108461695873,765.1056444725573,71040.9133,3.2591
xy60-20230309-180731,0,20230309-181356,4852,ccw,cruise,phi,27.479396914444443,1994.611356732854,799.4721044496038,72965.2474,3.2683
xy60-20230309-180731,0,20230309-181408,4852,ccw,cruise,phi,22.605829444444442,1994.2908028886018,836.013761559573,72335.3503,3.3410
xy60-20230309-180731,0,20230309-181421,4852,ccw,cruise,phi,17.176253244444442,1993.210327807341,869.326762007445,72652.6348,3.3138
xy60-20230309-180731,0,20230309-181434,4852,cw,cruise,theta,94.54603362444443,1994.5479644109537,906.7287023893088,73521.4746,3.3072
xy60-20230309-180731,0,20230309-181443,4852,cw,cruise,phi,19.015038844444444,1985.7628849226842,943.7231948663101,72949.5320,3.3154
xy60-20230309-180731,0,20230309-181456,4852,cw,cruise,phi,22.508829554444443,1987.4855808038885,979.084332200082,78302.2743,3.6519
xy60-20230309-180731,0,20230309-181508,4852,cw,cruise,phi,25.806246264444443,1990.6222466297734,1012.9250914539908,72602.4576,3.3702
xy60-20230309-180731,0,20230309-181521,4852,cw,cruise,phi,5.732753574444443,2033.16943081531,766.1509721600069,71942.3781,3.2413
xy60-20230309-180731,0,20230309-181534,4852,ccw,cruise,phi,26.852764764444444,2030.3492433640076,799.6002899320409,72407.4560,3.2563
xy60-20230309-180731,0,20230309-181546,4852,ccw,cruise,phi,19.226010804444442,2030.3584477849947,836.4542478152869,73044.4769,3.2664
xy60-20230309-180731,0,20230309-181558,4852,ccw,cruise,phi,9.736453624444444,2030.1997100663834,871.3136706202592,72927.4342,3.2995
xy60-20230309-180731,0,20230309-181608,4852,cw,cruise,phi,-2.1684586355555564,2029.4828115477478,907.9111005818191,72935.7167,3.3401
xy60-20230309-180731,0,20230309-181621,4852,cw,cruise,phi,11.534905324444443,2026.8722159102053,944.5965893424128,72535.3274,3.3023
xy60-20230309-180731,0,20230309-181633,4852,cw,cruise,phi,19.233677874444442,2027.7414668104961,979.5357254140763,73491.7880,3.2823
xy60-20230309-180731,0,20230309-181645,4852,cw,cruise,phi,25.055870534444445,2023.0608352279185,1015.0906263813689,77574.3284,3.4651
xy60-20230309-180731,0,20230309-181655,4852,cw,cruise,phi,16.856135084444443,2068.82666706686,767.9248280374493,72268.1074,3.2393
xy60-20230309-180731,0,20230309-181710,4852,ccw,cruise,phi,28.223914744444443,2065.7042648500865,800.1276355680559,72597.8234,3.2552
xy60-20230309-180731,0,20230309-181723,4852,ccw,cruise,phi,16.809567344444442,2065.8317527891727,837.7629131227478,72873.8227,3.2523
xy60-20230309-180731,0,20230309-181736,4852,ccw,cruise,phi,6.3252833544444425,2065.4598542507842,873.0743586187783,72226.6856,3.3098
xy60-20230309-180731,0,20230309-181748,4852,ccw,cruise,phi,-3.9372630355555565,2064.422062748385,909.1054390764255,72724.5271,3.3126
xy60-20230309-180731,0,20230309-181800,4852,cw,cruise,phi,8.103342604444444,2062.701854012527,945.3282137347015,72914.9260,3.2823
xy60-20230309-180731,0,20230309-181812,4852,cw,cruise,phi,16.830385494444442,2066.811523810834,976.5585961511772,73090.4849,3.2760
xy60-20230309-180731,0,20230309-181824,4852,cw,cruise,phi,26.414261504444443,2058.6892372726325,1016.3122139528733,76843.7869,3.5848
xy60-20230309-180731,0,20230309-181837,4852,ccw,cruise,phi,-2.2747905455555566,2101.795109205947,802.2194565868983,72934.2844,3.2222
xy60-20230309-180731,0,20230309-181849,4852,ccw,cruise,phi,18.463174404444445,2101.3367677027313,836.4454004286538,73437.1242,3.2306
xy60-20230309-180731,0,20230309-181901,4852,ccw,cruise,phi,7.069825854444444,2100.360901376285,874.4609227852941,73393.6490,3.2401
xy60-20230309-180731,0,20230309-181913,4852,ccw,cruise,phi,-3.9273913155555564,2099.282484278202,910.1149934303004,72305.1817,3.2699
xy60-20230309-180731,0,20230309-181925,4852,cw,cruise,phi,7.395279354444444,2097.920020676564,945.9891621697928,73601.8617,3.2814
xy60-20230309-180731,0,20230309-181935,4852,cw,cruise,phi,18.233811344444444,2098.593312077903,979.5237622805726,73111.0256,3.2690
arcth30-20230309-184358,0,20230309-184400,4852,cw,cruise,phi,180,1811.2009983602786,926.496063775399,75211.2207,3.5860
arcth30-20230309-184358,0,20230309-184410,4852,cw,cruise,theta,30,1818.4620856018598,826.8332933944283,75655.6381,3.5325
arcth30-20230309-184358,0,20230309-184420,4852,cw,cruise,theta,30,1880.0647789428779,748.397302862064,70990.9821,3.3142
arcth30-20230309-184358,0,20230309-184430,4852,cw,cruise,theta,30,1974.8258219933364,717.7459457169934,71443.8792,3.2225
arcth30-20230309-184358,0,20230309-184440,4852,cw,cruise,theta,30,2070.8256861045757,745.3731006559973,71755.3174,3.2314
